"Date","AvgTempC","MinTempC","MaxTempC","AvgHumidity","MinHumidity","MaxHumidity","Station"
"2009-06-27",22.7857142857143,21,24,97.0357142857143,89,100,"SBMO"
"2009-06-28",-176.420634920635,-5572.77777777778,27.2222222222222,88.1851851851852,61,100,"SBMO"
"2009-06-29",23.1851851851852,20,27,89.5925925925926,74,100,"SBMO"
"2009-06-30",23.6296296296296,20,27,85.962962962963,62,100,"SBMO"
"2009-07-01",22.3448275862069,21,25,97.8620689655172,83,100,"SBMO"
"2009-07-02",23.2222222222222,21,27,92.2222222222222,70,100,"SBMO"
"2009-07-03",23.9310344827586,21,28,84.7241379310345,60,100,"SBMO"
"2009-07-04",23.7777777777778,21,28,85.962962962963,56,100,"SBMO"
"2009-07-05",24.2962962962963,21,28,79.4074074074074,54,100,"SBMO"
"2009-07-06",23.2857142857143,20,27,86.3571428571429,63,100,"SBMO"
"2009-07-07",23.7777777777778,21,28,83.8518518518518,58,100,"SBMO"
"2009-07-08",22.4814814814815,19,26,90.1851851851852,65,100,"SBMO"
"2009-07-09",23.6071428571429,20,28,84.4642857142857,59,100,"SBMO"
"2009-07-10",24.0740740740741,21,28,86.1851851851852,61,100,"SBMO"
"2009-07-11",23.8888888888889,20,28,84.2592592592593,58,100,"SBMO"
"2009-07-12",23.3703703703704,21,27,89.2592592592593,69,100,"SBMO"
"2009-07-13",24.1481481481481,21,28,88.1111111111111,63,100,"SBMO"
"2010-06-12",23.2962962962963,3,28,83.5555555555556,63,100,"SBMO"
"2010-06-13",22.7666666666667,21,26,88.3333333333333,69,100,"SBMO"
"2010-06-14",23.0714285714286,20,25,76.3928571428571,55,88,"SBMO"
"2010-06-15",22.2962962962963,20,26,86.3703703703704,63,100,"SBMO"
"2010-06-16",22.0333333333333,21,23,95.1333333333333,88,100,"SBMO"
"2010-06-17",23.5714285714286,22,25,93.0357142857143,82,100,"SBMO"
"2010-06-18",23.4137931034483,22,25,92.2413793103448,80,100,"SBMO"
"2010-06-19",23.3928571428571,21,27,87.8928571428571,68,100,"SBMO"
"2010-06-20",23.7037037037037,20,28,81.4444444444444,61,100,"SBMO"
"2010-06-21",22.9310344827586,19,28,88.2758620689655,62,100,"SBMO"
"2010-06-22",23.5483870967742,21,28,90.1290322580645,63,100,"SBMO"
"2010-06-23",23.6785714285714,21,27,85.3571428571429,60,100,"SBMO"
"2010-06-24",23.3214285714286,19,27,79.1071428571429,57,100,"SBMO"
"2010-06-25",23.3928571428571,20,27,80.8214285714286,57,100,"SBMO"
"2010-06-26",22.375,18,27,88.625,65,100,"SBMO"
"2010-06-27",22.2857142857143,21,26,92.6785714285714,74,100,"SBMO"
"2010-06-28",23.2962962962963,20,26,80.9259259259259,63,100,"SBMO"
"2010-06-29",23.0740740740741,20,27,81.3703703703704,61,100,"SBMO"
"2010-06-30",23.4074074074074,20,27,74.0740740740741,45,94,"SBMO"
"2010-07-01",22.8888888888889,19,26,79.4444444444444,55,94,"SBMO"
"2010-07-02",22.8846153846154,19,27,74.9230769230769,50,94,"SBMO"
"2010-07-03",22,17,27,77.8214285714286,51,100,"SBMO"
"2010-07-04",22.8518518518519,18,27,78.0740740740741,54,100,"SBMO"
"2010-07-05",23.4814814814815,19,27,80.6666666666667,52,100,"SBMO"
"2010-07-06",22.9259259259259,19,27,81.962962962963,61,100,"SBMO"
"2010-07-07",22.8076923076923,19,27,84.0769230769231,61,100,"SBMO"
"2010-07-08",23.1481481481481,20,28,85.5555555555556,53,100,"SBMO"
"2010-07-09",22.8461538461538,20,27,88.1538461538462,60,100,"SBMO"
"2010-07-10",22.2962962962963,19,26,89.6666666666667,69,100,"SBMO"
"2010-07-11",22.6206896551724,21,25,90.1034482758621,76,100,"SBMO"
"2010-07-12",22.3214285714286,20,26,93.6785714285714,72,100,"SBMO"
"2010-07-13",22.5185185185185,20,26,89.1481481481482,65,100,"SBMO"
"2011-06-12",23.75,20,27,81.75,54,100,"SBMO"
"2011-06-13",22.9642857142857,20,27,78.9642857142857,54,100,"SBMO"
"2011-06-14",22.3928571428571,18,27,84.8571428571429,59,100,"SBMO"
"2011-06-15",23.4285714285714,20,27,84.1071428571429,65,100,"SBMO"
"2011-06-16",22.6428571428571,20,26,89.8571428571429,74,100,"SBMO"
"2011-06-17",22.0606060606061,20,26,95.5757575757576,78,100,"SBMO"
"2011-06-18",23.3928571428571,21,27,87.3571428571429,68,100,"SBMO"
"2011-06-19",23.6428571428571,20,27,78.6785714285714,55,100,"SBMO"
"2011-06-20",22.4642857142857,19,27,77.1785714285714,50,94,"SBMO"
"2011-06-21",21.6666666666667,20,25,89.0333333333333,78,100,"SBMO"
"2011-06-22",22.2666666666667,20,25,86.4,65,100,"SBMO"
"2011-06-23",23.3703703703704,21,26,72.7777777777778,52,88,"SBMO"
"2011-06-24",22.5714285714286,19,29,69.75,37,100,"SBMO"
"2011-06-25",23,19,26,69.9642857142857,40,88,"SBMO"
"2011-06-26",22.8214285714286,20,27,74.2142857142857,50,88,"SBMO"
"2011-06-27",22.7857142857143,19,28,72.1785714285714,37,94,"SBMO"
"2011-06-28",23.2857142857143,20,27,72.75,47,88,"SBMO"
"2011-06-29",22.3793103448276,20,25,80.3793103448276,25,94,"SBMO"
"2011-06-30",23.5357142857143,20,27,71.5,44,94,"SBMO"
"2011-07-01",23.6428571428571,21,27,67.6785714285714,43,83,"SBMO"
"2011-07-02",22.9666666666667,20,26,74.7,47,100,"SBMO"
"2011-07-03",22.7142857142857,20,26,74.3928571428571,46,94,"SBMO"
"2011-07-04",22.1379310344828,19,26,76.9655172413793,50,94,"SBMO"
"2011-07-05",22.3103448275862,20,25,84.4827586206897,73,94,"SBMO"
"2011-07-06",22.8275862068966,21,24,88.6206896551724,75,94,"SBMO"
"2011-07-07",23.0967741935484,21,28,87.2258064516129,61,100,"SBMO"
"2011-07-08",23.1,21,27,85.5666666666667,55,100,"SBMO"
"2011-07-09",22.9285714285714,19,27,80.4642857142857,54,100,"SBMO"
"2011-07-10",23.1071428571429,19,27,82.6428571428571,60,94,"SBMO"
"2011-07-11",22.8064516129032,21,25,87.2903225806452,73,94,"SBMO"
"2011-07-12",21.2361111111111,20.5555555555556,22.2222222222222,92.71875,83,100,"SBMO"
"2011-07-13",22.1290322580645,20,26,87.741935483871,66,100,"SBMO"
"2012-06-12",23.1612903225806,21,26,90.1935483870968,67,100,"SBMO"
"2012-06-13",24.1428571428571,21,27,83.9642857142857,69,100,"SBMO"
"2012-06-14",24.5357142857143,21,28,77.8928571428571,58,96,"SBMO"
"2012-06-15",23.5384615384615,20,28,85.3461538461538,62,100,"SBMO"
"2012-06-16",23.6825396825397,20,27.2222222222222,83.1428571428571,54,100,"SBMO"
"2012-06-17",24.0714285714286,19,29,83.0357142857143,62,100,"SBMO"
"2012-06-18",24.1612903225806,21,28,87.4193548387097,67,100,"SBMO"
"2012-06-19",25.0714285714286,23,28,82.6785714285714,65,94,"SBMO"
"2012-06-20",24.4285714285714,21,29,84.4642857142857,59,100,"SBMO"
"2012-06-21",23.9655172413793,21,28,89.5862068965517,70,100,"SBMO"
"2012-06-22",23.7666666666667,22,26,91.1666666666667,80,100,"SBMO"
"2012-06-23",24.25,21,28,84.9285714285714,59,100,"SBMO"
"2012-06-24",22.9,20,27,90.0333333333333,65,100,"SBMO"
"2012-06-25",23.9285714285714,22,27,83.5,65,100,"SBMO"
"2012-06-26",23,21,27,84.1612903225806,55,100,"SBMO"
"2012-06-27",22.3928571428571,19,27,87.1785714285714,52,100,"SBMO"
"2012-06-28",23.7096774193548,21,29,84.3870967741936,55,100,"SBMO"
"2012-06-29",23.9655172413793,20,28,79.2068965517241,43,100,"SBMO"
"2012-06-30",23.6875,21,27,85.09375,53,100,"SBMO"
"2012-07-01",23.3214285714286,20,28,82.0714285714286,21,100,"SBMO"
"2012-07-02",23.9642857142857,21,27,80.3571428571429,60,100,"SBMO"
"2012-07-03",22.7666666666667,20,26,87.4,59,100,"SBMO"
"2012-07-04",22.4333333333333,18,27,86.25,61,100,"SBMO"
"2012-07-05",23.0344827586207,20,26,84.5862068965517,69,100,"SBMO"
"2012-07-06",23.4285714285714,20,28,82.7142857142857,58,100,"SBMO"
"2012-07-07",23.5,19,28,78.8571428571429,48,100,"SBMO"
"2012-07-08",23.4285714285714,20,28,86.6071428571429,66,100,"SBMO"
"2012-07-09",23.8214285714286,22,27,86.3928571428571,64,100,"SBMO"
"2012-07-10",23.25,19,28,81.8214285714286,56,100,"SBMO"
"2012-07-11",22.75,19,28,84,56,100,"SBMO"
"2012-07-12",22.448275862069,18,28,91.25,66,100,"SBMO"
"2012-07-13",23.8571428571429,21,27,89.7142857142857,74,100,"SBMO"
"2013-06-12",24.5357142857143,22,28,85.3214285714286,66,94,"SBMO"
"2013-06-13",24.6,23,28,88.2,74,100,"SBMO"
"2013-06-14",24.7857142857143,22,29,80.4285714285714,53,94,"SBMO"
"2013-06-15",24.2666666666667,22,28,86.6333333333333,62,100,"SBMO"
"2013-06-16",24.3333333333333,23,27,89.9393939393939,21,100,"SBMO"
"2013-06-17",25.1034482758621,22,29,84.6206896551724,62,100,"SBMO"
"2013-06-18",24.9655172413793,22,29,84.6551724137931,62,100,"SBMO"
"2013-06-19",24.8518518518519,21,29,84.037037037037,62,100,"SBMO"
"2013-06-20",25,22,28,80.4285714285714,59,94,"SBMO"
"2013-06-21",24.9310344827586,22,28,86.7241379310345,67,95,"SBMO"
"2013-06-22",25.0689655172414,22,28,82.9310344827586,60,100,"SBMO"
"2013-06-23",25,20,28,75.875,59,100,"SBMO"
"2013-06-24",22.7037037037037,19,28,85.7037037037037,60,94,"SBMO"
"2013-06-25",23.2413793103448,20,27,87.7931034482759,63,100,"SBMO"
"2013-06-26",24.0357142857143,21,28,82.8214285714286,61,94,"SBMO"
"2013-06-27",25.0740740740741,22,28,79.6296296296296,56,94,"SBMO"
"2013-06-28",23.4193548387097,22,27,91.1935483870968,69,100,"SBMO"
"2013-06-29",23.3214285714286,21,27,87.6071428571429,70,100,"SBMO"
"2013-06-30",24.1785714285714,20,29,80.7142857142857,55,100,"SBMO"
"2013-07-01",24.7407407407407,20,29,77.5185185185185,53,100,"SBMO"
"2013-07-02",23.9,22,26,89.2,78,100,"SBMO"
"2013-07-03",22.6,22,23,94.6857142857143,94,100,"SBMO"
"2013-07-04",23.9310344827586,21,28,84.0344827586207,63,100,"SBMO"
"2013-07-05",22.9642857142857,20,27,87.3928571428571,61,100,"SBMO"
"2013-07-06",23.7,21,27,83.9333333333333,61,100,"SBMO"
"2013-07-07",23.7407407407407,20,28,79.4074074074074,58,94,"SBMO"
"2013-07-08",24.0714285714286,21,28,82.75,60,94,"SBMO"
"2013-07-09",23.7142857142857,22,26,82.5357142857143,64,94,"SBMO"
"2013-07-10",23.9655172413793,21,27,75.2413793103448,50,94,"SBMO"
"2013-07-11",23.8620689655172,21,27,79.8965517241379,61,94,"SBMO"
"2013-07-12",23.8125,22,26,90.6875,83,100,"SBMO"
"2013-07-13",23.8620689655172,22,26,91.551724137931,83,100,"SBMO"
"2008-06-12",24.1818181818182,23,26,94.2272727272727,89,100,"SBMN"
"2008-06-13",25.8571428571429,24,30,86.3333333333333,70,94,"SBMN"
"2008-06-14",27.3529411764706,24,31,79.8235294117647,62,94,"SBMN"
"2008-06-15",27.2,24,31,83.35,62,94,"SBMN"
"2008-06-16",27.4,25,30,83.5,70,94,"SBMN"
"2008-06-17",26.7727272727273,24,30,83.4090909090909,66,94,"SBMN"
"2008-06-18",24.5555555555556,23,26,93.8333333333333,89,100,"SBMN"
"2008-06-19",25.3636363636364,22,29,88.1818181818182,70,100,"SBMN"
"2008-06-20",27.3809523809524,24,31,79.9523809523809,66,94,"SBMN"
"2008-06-21",28,24,31,79.5,66,100,"SBMN"
"2008-06-22",28.5238095238095,26,33,74.6190476190476,55,84,"SBMN"
"2008-06-23",28.3636363636364,24,32,75.1363636363636,55,94,"SBMN"
"2008-06-24",28.3157894736842,26,32,71.7368421052632,52,89,"SBMN"
"2008-06-25",28.0555555555556,25,31,69.8333333333333,53,89,"SBMN"
"2008-06-26",27.8333333333333,25,30,75.9166666666667,62,89,"SBMN"
"2008-06-27",26.1739130434783,24,28,83.0434782608696,68,94,"SBMN"
"2008-06-28",27.08,23,31,79.36,61,94,"SBMN"
"2008-06-29",28.5,26,31,74.3571428571429,51,94,"SBMN"
"2008-06-30",27.75,25,32,71.4642857142857,53,83,"SBMN"
"2008-07-01",28.5555555555556,25,31,70.1481481481482,53,83,"SBMN"
"2008-07-02",28.6666666666667,25,32,72.3703703703704,51,89,"SBMN"
"2008-07-03",29,25,32,69.7916666666667,55,89,"SBMN"
"2008-07-04",25.8214285714286,23,28,83,72,94,"SBMN"
"2008-07-05",26.72,24,32,79.08,60,89,"SBMN"
"2008-07-06",28.4642857142857,25,32,71.8571428571429,52,89,"SBMN"
"2008-07-07",28.1481481481481,26,32,73.8518518518518,53,84,"SBMN"
"2008-07-08",28.6521739130435,25,32,71.8260869565217,51,89,"SBMN"
"2008-07-09",28.7083333333333,25,32,69.75,53,89,"SBMN"
"2008-07-10",26.3214285714286,23,30,79.8214285714286,66,94,"SBMN"
"2008-07-11",25.8599033816425,24,29,83.5652173913043,70,94,"SBMN"
"2008-07-12",28.4782608695652,24,31,73.8695652173913,54,94,"SBMN"
"2008-07-13",28.48,25,32,70.12,51,83,"SBMN"
"2009-06-12",25.3333333333333,24,26,87.5185185185185,77,94,"SBMN"
"2009-06-13",26.4074074074074,24,29,82.7777777777778,70,94,"SBMN"
"2009-06-14",25.8214285714286,25,27,87.3214285714286,82,94,"SBMN"
"2009-06-15",25,24,27,89.25,79,94,"SBMN"
"2009-06-16",25.8928571428571,23,29,84.5,66,100,"SBMN"
"2009-06-17",25.4642857142857,23,27,88.3571428571429,78,94,"SBMN"
"2009-06-18",26.6666666666667,24,30,83.7407407407407,66,94,"SBMN"
"2009-06-19",27.4074074074074,25,30,79.8518518518518,59,94,"SBMN"
"2009-06-20",28.0740740740741,24,31,73.7407407407407,54,89,"SBMN"
"2009-06-21",28.5769230769231,25,32,74.0384615384615,54,89,"SBMN"
"2009-06-22",28.0740740740741,26,31,77.2222222222222,60,89,"SBMN"
"2009-06-23",27.5185185185185,25,32,77.5185185185185,57,89,"SBMN"
"2009-06-24",26.0740740740741,24,29,83.0740740740741,70,94,"SBMN"
"2009-06-25",26.2692307692308,23,29,83.8846153846154,70,94,"SBMN"
"2009-06-26",26.9642857142857,24,31,78.5,64,94,"SBMN"
"2009-06-27",27.4230769230769,24,31,78.4230769230769,62,89,"SBMN"
"2009-06-28",27,24,30,82.0384615384615,65,94,"SBMN"
"2009-06-29",28.1071428571429,26,31,76.1071428571429,54,89,"SBMN"
"2009-06-30",28.3589743589744,25,32.2222222222222,73.8846153846154,53,89,"SBMN"
"2009-07-01",28.3703703703704,25,31,74.3703703703704,56,89,"SBMN"
"2009-07-02",28.1111111111111,25,32,77.7777777777778,54,94,"SBMN"
"2009-07-03",27.9285714285714,23,32,77.1785714285714,55,94,"SBMN"
"2009-07-04",28.3888888888889,25,32,71.7857142857143,54,89,"SBMN"
"2009-07-05",27.2142857142857,25,30,76.0714285714286,59,89,"SBMN"
"2009-07-06",27.037037037037,24,31,75.6666666666667,57,89,"SBMN"
"2009-07-07",27.2222222222222,24,31,77.2962962962963,59,89,"SBMN"
"2009-07-08",27.6071428571429,25,32,75.6785714285714,52,89,"SBMN"
"2009-07-09",27.8076923076923,25,31,77.6153846153846,54,89,"SBMN"
"2009-07-10",26.4285714285714,23,32,82.3214285714286,59,94,"SBMN"
"2009-07-11",27.7407407407407,24,31,75.962962962963,56,94,"SBMN"
"2009-07-12",28.4642857142857,26,32,73.1428571428571,47,89,"SBMN"
"2009-07-13",28.4642857142857,25,33,67.9642857142857,50,89,"SBMN"
"2010-06-12",26.1034482758621,25,30,89.3103448275862,74,100,"SBMN"
"2010-06-13",27.3571428571429,23,32,82.4642857142857,56,100,"SBMN"
"2010-06-14",28.1071428571429,24,32,79.5714285714286,59,100,"SBMN"
"2010-06-15",27.8965517241379,24,32,77.7241379310345,60,94,"SBMN"
"2010-06-16",27.4827586206897,25,31,82.1724137931034,65,94,"SBMN"
"2010-06-17",26.7142857142857,25,30,88.9285714285714,74,100,"SBMN"
"2010-06-18",28,24,31,84.5925925925926,61,100,"SBMN"
"2010-06-19",26.0571428571429,24,30,90.6285714285714,74,100,"SBMN"
"2010-06-20",27.2857142857143,24,31,84.4642857142857,60,100,"SBMN"
"2010-06-21",28.0357142857143,25,32,81.8214285714286,60,94,"SBMN"
"2010-06-22",26.1071428571429,24,30,86.4285714285714,70,100,"SBMN"
"2010-06-23",26.8214285714286,23,31,82.2142857142857,62,100,"SBMN"
"2010-06-24",28.4285714285714,25,32,77.3571428571429,53,94,"SBMN"
"2010-06-25",28.2857142857143,25,32,79.1428571428571,57,94,"SBMN"
"2010-06-26",25.551724137931,24,28,89.2758620689655,71,100,"SBMN"
"2010-06-27",27.3214285714286,23,31,78.4285714285714,54,100,"SBMN"
"2010-06-28",28.5185185185185,25,32,72.9259259259259,46,89,"SBMN"
"2010-06-29",28.5357142857143,24,32,71.8928571428571,43,95,"SBMN"
"2010-06-30",28.4285714285714,25,32,75.6785714285714,51,94,"SBMN"
"2010-07-01",27.75,26,30,79.5,66,89,"SBMN"
"2010-07-02",27.0493827160494,25,31,85.5555555555556,65,100,"SBMN"
"2010-07-03",28.2142857142857,25,32,79.4642857142857,60,94,"SBMN"
"2010-07-04",27,24,30,84.5714285714286,68,100,"SBMN"
"2010-07-05",26.4880952380952,24,30,85.5714285714286,70,94,"SBMN"
"2010-07-06",26.6785714285714,23,31,82.4285714285714,60,94,"SBMN"
"2010-07-07",27.9259259259259,24,32,78.2962962962963,57,94,"SBMN"
"2010-07-08",28.6071428571429,26,32,77.0714285714286,56,94,"SBMN"
"2010-07-09",28.8888888888889,25,32,73.4814814814815,51,89,"SBMN"
"2010-07-10",27.6785714285714,26,30,81.0357142857143,70,89,"SBMN"
"2010-07-11",27.2307692307692,24,31,83.1923076923077,66,94,"SBMN"
"2010-07-12",28.477366255144,25,32,76.6666666666667,54,94,"SBMN"
"2010-07-13",27.9655172413793,25,32,78.7586206896552,55,94,"SBMN"
"2011-06-12",27.2068965517241,23,31,82.2413793103448,63,100,"SBMN"
"2011-06-13",27.1428571428571,24,32,80.6071428571429,57,94,"SBMN"
"2011-06-14",27.6428571428571,24,31,78.9285714285714,61,89,"SBMN"
"2011-06-15",26.5666666666667,24,31,81.4,50,100,"SBMN"
"2011-06-16",26.1785714285714,24,31,85.75,58,100,"SBMN"
"2011-06-17",26.9,24,31,83.7333333333333,64,94,"SBMN"
"2011-06-18",28.1111111111111,24,32,75.7777777777778,59,94,"SBMN"
"2011-06-19",27.6428571428571,25,31,77.2142857142857,63,99,"SBMN"
"2011-06-20",28.1071428571429,25,31,78.2857142857143,63,89,"SBMN"
"2011-06-21",26.6551724137931,24,29,85.1379310344828,74,100,"SBMN"
"2011-06-22",27.3571428571429,24,31,81.6428571428571,62,94,"SBMN"
"2011-06-23",28.0357142857143,24,32,79.3928571428571,53,94,"SBMN"
"2011-06-24",28.0714285714286,25,32,78.3571428571429,60,94,"SBMN"
"2011-06-25",28.1428571428571,26,32,76.3571428571429,54,89,"SBMN"
"2011-06-26",27.1469534050179,24,30.5555555555556,83.6774193548387,64,100,"SBMN"
"2011-06-27",26.9642857142857,24,31,81.8214285714286,60,100,"SBMN"
"2011-06-28",25.551724137931,24,28,89,79,94,"SBMN"
"2011-06-29",25.7931034482759,23,29,83.8965517241379,66,100,"SBMN"
"2011-06-30",27.0714285714286,23,31,82.2857142857143,62,100,"SBMN"
"2011-07-01",28.1481481481481,24,31,74.7407407407407,54,94,"SBMN"
"2011-07-02",25.5,24,30,84.8571428571429,66,94,"SBMN"
"2011-07-03",26.6666666666667,24,31,80.4814814814815,54,94,"SBMN"
"2011-07-04",28.1111111111111,25,32,77.7037037037037,54,89,"SBMN"
"2011-07-05",27.1428571428571,25,31,77.7857142857143,57,94,"SBMN"
"2011-07-06",27.0421455938697,23,30,83.551724137931,64,94,"SBMN"
"2011-07-07",26.8275862068966,23,30,82.6896551724138,57,94,"SBMN"
"2011-07-08",26.5,23,31,79.6071428571429,53,94,"SBMN"
"2011-07-09",27.1984126984127,25,30,83.7857142857143,65,94,"SBMN"
"2011-07-10",27.4285714285714,24,31,80.6071428571429,58,100,"SBMN"
"2011-07-11",28.0714285714286,25,31,74.2142857142857,55,89,"SBMN"
"2011-07-12",27.95,25,31,73.65,56,89,"SBMN"
"2011-07-13",26.9,26,29,79.6,74,89,"SBMN"
"2012-06-12",27.4642857142857,25,31,75.0714285714286,54,89,"SBMN"
"2012-06-13",27.3571428571429,24,31,76.1428571428571,53,94,"SBMN"
"2012-06-14",28.0714285714286,25,31,72.8928571428571,48,89,"SBMN"
"2012-06-15",27.3478260869565,24,31,77.0434782608696,47,94,"SBMN"
"2012-06-16",27.7857142857143,24,31,73.3571428571429,53,89,"SBMN"
"2012-06-17",27.7063492063492,24,31.6666666666667,73.5,50,89,"SBMN"
"2012-06-18",27.3333333333333,25,31,75.5555555555556,58,89,"SBMN"
"2012-06-19",27.0714285714286,25,31,74.7777777777778,57,89,"SBMN"
"2012-06-20",27.5714285714286,24,32,73.4285714285714,50,89,"SBMN"
"2012-06-21",28.25,24,32,68.8214285714286,46,83,"SBMN"
"2012-06-22",28.6785714285714,25,32,68,48,83,"SBMN"
"2012-06-23",25,23,27,85,72,94,"SBMN"
"2012-06-24",26.25,24,29,81.5714285714286,62,94,"SBMN"
"2012-06-25",27.3703703703704,25,31,74.7037037037037,49,89,"SBMN"
"2012-06-26",27.1547619047619,25,31,73.3571428571429,46,89,"SBMN"
"2012-06-27",26.7142857142857,25,30,74.4642857142857,58,83,"SBMN"
"2012-06-28",26.7857142857143,25,31,73.1785714285714,47,83,"SBMN"
"2012-06-29",26.8571428571429,24,31,73.6071428571429,48,89,"SBMN"
"2012-06-30",27.6071428571429,24,31,73.2142857142857,51,89,"SBMN"
"2012-07-01",26.4666666666667,23,31,74.2333333333333,53,88,"SBMN"
"2012-07-02",27.5,24,31,70.6071428571429,49,83,"SBMN"
"2012-07-03",27,24,31,70.1071428571429,41,83,"SBMN"
"2012-07-04",26.4285714285714,23,32,62.5714285714286,35,83,"SBMN"
"2012-07-05",24.7391304347826,23,31,69.0454545454545,43,89,"SBMN"
"2012-07-06",25.1481481481481,23,31,77.3846153846154,58,94,"SBMN"
"2012-07-07",27.4285714285714,24,31,74.6428571428571,54,94,"SBMN"
"2012-07-08",27.6071428571429,23,32,71.5,45,94,"SBMN"
"2012-07-09",26.5357142857143,23,30,74.1785714285714,53,94,"SBMN"
"2012-07-10",27.5357142857143,25,31,72.6071428571429,49,89,"SBMN"
"2012-07-11",28,25,32,70.6071428571429,46,84,"SBMN"
"2012-07-12",26.8928571428571,24,30,75.0357142857143,62,94,"SBMN"
"2012-07-13",27.6785714285714,25,31,72.6071428571429,48,89,"SBMN"
"2013-06-12",27.1428571428571,25,31,79.3928571428571,57,89,"SBMN"
"2013-06-13",26.6071428571429,25,30,83.0714285714286,63,94,"SBMN"
"2013-06-14",26,24,31,83.3793103448276,59,94,"SBMN"
"2013-06-15",27.1785714285714,24,31,80.0714285714286,59,94,"SBMN"
"2013-06-16",27.4642857142857,24,31,76.3214285714286,46,94,"SBMN"
"2013-06-17",28.25,25,32,74.7857142857143,51,89,"SBMN"
"2013-06-18",28,25,32,74.0714285714286,53,89,"SBMN"
"2013-06-19",27.5185185185185,24,32,79.1481481481482,59,100,"SBMN"
"2013-06-20",28.25,25,32,74.7857142857143,48,94,"SBMN"
"2013-06-21",28.1785714285714,24,32,75.6428571428571,54,94,"SBMN"
"2013-06-22",28.0714285714286,25,32,77.5,54,94,"SBMN"
"2013-06-23",28.3846153846154,25,32,72.5,53,89,"SBMN"
"2013-06-24",28.3703703703704,25,32,73.2592592592593,49,89,"SBMN"
"2013-06-25",26.8214285714286,24,31,81.1785714285714,59,94,"SBMN"
"2013-06-26",26.8965517241379,24,31,81.5862068965517,59,100,"SBMN"
"2013-06-27",28.3214285714286,25,32,75.6071428571429,51,94,"SBMN"
"2013-06-28",28.6071428571429,25,32,72.3571428571429,54,89,"SBMN"
"2013-06-29",28.2142857142857,25,32,74.3571428571429,57,89,"SBMN"
"2013-06-30",25.9333333333333,23,30,82.1,54,94,"SBMN"
"2013-07-01",26.4814814814815,23,30,79.1111111111111,58,94,"SBMN"
"2013-07-02",26.7931034482759,24,31,78.2068965517241,60,90,"SBMN"
"2013-07-03",24.3823529411765,22,26,86.5294117647059,78,94,"SBMN"
"2013-07-04",24.5666666666667,22,28,88.9,74,100,"SBMN"
"2013-07-05",26.3703703703704,23,30,81.037037037037,54,100,"SBMN"
"2013-07-06",25.5714285714286,23,31,84.3214285714286,62,94,"SBMN"
"2013-07-07",26.5555555555556,23,31,81.962962962963,62,100,"SBMN"
"2013-07-08",27,24,31,78.6428571428571,54,94,"SBMN"
"2013-07-09",26.9285714285714,24,31,76.9285714285714,55,89,"SBMN"
"2013-07-10",25.8620689655172,23,29,84.1034482758621,70,94,"SBMN"
"2013-07-11",25.8387096774194,22,30,85.9032258064516,60,94,"SBMN"
"2013-07-12",26.7407407407407,24,31,76.0740740740741,55,89,"SBMN"
"2013-07-13",27.2857142857143,24,31,74.7857142857143,50,94,"SBMN"
"2008-06-12",28.6923076923077,24,32,77.8461538461538,53,94,"SBMY"
"2008-06-13",27.1538461538462,23,31,84.9230769230769,70,100,"SBMY"
"2008-06-14",27.5151515151515,23,31,82.1818181818182,66,100,"SBMY"
"2008-06-15",28.4,22,32,76.6,55,100,"SBMY"
"2008-06-16",28.3333333333333,18,34,66.7333333333333,42,100,"SBMY"
"2008-06-17",27.7142857142857,23,31,75.5714285714286,59,94,"SBMY"
"2008-06-18",28.3333333333333,24,33,77.2,49,100,"SBMY"
"2008-06-19",28.125,22,32,80.0625,64,94,"SBMY"
"2008-06-20",29.3333333333333,22,33,73.4,55,94,"SBMY"
"2008-06-21",27.5333333333333,23,32,81.2666666666667,58,100,"SBMY"
"2008-06-22",28.6153846153846,23,32,78.3846153846154,62,100,"SBMY"
"2008-06-23",28.8666666666667,23,32,72.4666666666667,51,100,"SBMY"
"2008-06-24",28.4375,23,32,73.9375,50,100,"SBMY"
"2008-06-25",27.6153846153846,22,32,76.4615384615385,53,100,"SBMY"
"2008-06-26",25.7333333333333,22,29,81,63,100,"SBMY"
"2008-06-27",27.6666666666667,22,31,75.2,58,94,"SBMY"
"2008-06-28",29.3076923076923,22,33,67.5384615384615,43,94,"SBMY"
"2008-06-29",29.6666666666667,20,35,65.5333333333333,46,100,"SBMY"
"2008-06-30",30.3333333333333,21,34,59.4,35,94,"SBMY"
"2008-07-01",30,20,35,61.3571428571429,39,94,"SBMY"
"2008-07-02",29.2857142857143,19,34,64.2142857142857,41,94,"SBMY"
"2008-07-03",29.1319444444444,19,34,66.6875,37,94,"SBMY"
"2008-07-04",30.4,21,34,60.6666666666667,38,100,"SBMY"
"2008-07-05",29.8571428571429,22,34,69.5714285714286,52,100,"SBMY"
"2008-07-06",30.4666666666667,24,34,64.3333333333333,49,94,"SBMY"
"2008-07-07",30.9333333333333,23,35,61.7333333333333,38,94,"SBMY"
"2008-07-08",30.6153846153846,23,34,62.3846153846154,38,94,"SBMY"
"2008-07-09",30.6,22,34,62.2666666666667,37,94,"SBMY"
"2008-07-10",30.4,20,34,62.1333333333333,38,94,"SBMY"
"2008-07-11",30,20,34,59.5714285714286,41,94,"SBMY"
"2008-07-12",30.6,22,34,62.3333333333333,38,94,"SBMY"
"2008-07-13",30.375,21,35,63.1875,43,94,"SBMY"
